"id:ID(Movie-ID)","name","pubdate","rating",":LABEL"
"1471839","朱丽小姐 Fröken Julie","[""1951-06-28""]","7.8","Movie"
"1293173","古墓丽影 Lara Croft: Tomb Raider","[""2001-06-15""]","7.0","Movie"
"1440058","光影的魅力 Visions of Light: The Art of Cinematography","[""1992-05-14(法国)"",""1993-02-24(美国)""]","8.5","Movie"
"1981361","喀布尔快递 Kabul Express","[""2006-09-15""]","8.1","Movie"
"20514902","闯入者","[""2015-04-30(中国大陆)"",""2014-09-04(威尼斯电影节)""]","7.6","Movie"
"20452219","火箭 The Rocket","[""2013-02-10(柏林电影节)""]","7.4","Movie"
"1298982","假戏真做 Libeled Lady","[""1936-10-09""]","7.6","Movie"
"1304915","火腿，火腿 Jamón, jamón","[""1992-09-04(西班牙)""]","6.6","Movie"
"3103418","囚室211 Celda 211","[""2009-11-06""]","8.0","Movie"
"10745412","狼溪2 Wolf Creek 2","[""2014-02-20(澳大利亚)""]","6.4","Movie"
"1433676","卧底肥妈2 Big Momma's House 2","[""2006-01-26""]","6.8","Movie"
"2353153","地兽 The Boogens","[""1981-09-25""]","5.3","Movie"
"4097454","花瓶 Potiche","[""2010-11-10(法国)""]","7.2","Movie"
"26268815","回忆 Reminiscence","[""1 June 2014 (Turkey)""]","","Movie"
"1291976","狗脸的岁月 Mitt liv som hund","[""1985-12-12""]","8.5","Movie"
"1462560","疯狂 Crazy","[""2000-06-08""]","7.4","Movie"
"1299235","毒品网络 Traffic","[""2000-12-27""]","7.6","Movie"
"1322848","奇爱博士 Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","[""1964-01-29(美国)""]","8.7","Movie"
"1401614","低下层 Les bas-fonds","[""1936-12-03""]","7.4","Movie"
"1293446","007之俄罗斯之恋 From Russia with Love","[""1963-10-10""]","7.2","Movie"
"1853303","别喝生水 Don't Drink the Water","[""1969-11-11""]","7.2","Movie"
"6905169","我妻子的一切 내 아내의 모든 것","[""2012-05-17(韩国)""]","7.3","Movie"
"1291867","暴劫梨花 The Accused","[""1988-10-14""]","7.8","Movie"
"1304628","陌生男子 Wetherby","[""1985-07-19""]","7.9","Movie"
"3159003","维齐尔 Wazir","[""2016-01-08(印度)""]","5.5","Movie"
"2133340","年轻的维多利亚 The Young Victoria","[""2009-03-06(英国)""]","7.3","Movie"
"25934361","晚安妈咪 Ich seh, Ich seh","[""2014-08-30(威尼斯电影节)""]","6.3","Movie"
"3596495","亨利小上帝 Jesus Henry Christ","[""2011-04(翠贝卡电影节)""]","7.1","Movie"
"10535447","不是任何人女儿的海媛 누구의 딸도 아닌 해원","[""2013-02-15(柏林电影节)"",""2013-02-28(韩国)""]","6.9","Movie"
"1460916","狂雷街区 狂い咲きサンダーロード","[""1980-05-24""]","7.3","Movie"
"1297870","阳光下的星期一 Los lunes al sol","[""2002-09-27""]","7.6","Movie"
"25927854","我，迈克尔 I Am Michael","[""2015-01-29(圣丹斯电影节)"",""2017-01-27(美国)""]","5.0","Movie"
"1294104","乞丐博士 With Honors","[""1994-04-29""]","8.0","Movie"
"1295571","地狱天使 Hell's Angels","[""1930-11-15""]","7.8","Movie"
"3243322","柏林召唤 Berlin Calling","[""2008-08-08""]","7.7","Movie"
"1291578","冰川时代 Ice Age","[""2002-03-15(美国)""]","8.4","Movie"
"25853129","瑞奇和闪电 Ricki and the Flash","[""2015-08-07(美国)""]","6.3","Movie"
"1865008","春风秋雨 Imitation of Life","[""1934-11-26""]","7.5","Movie"
"25862324","仙尼亚 Xenia","[""2014-06-18(法国)""]","7.0","Movie"
"1302119","工作 Il Posto","[""1962-10-15""]","8.6","Movie"
"1499669","蚁蛉 Doodlebug","[""2003-05-05""]","7.7","Movie"
"1410735","在撒旦的阳光下 Sous le soleil de Satan","[""1987-09-02""]","7.3","Movie"
"3240326","Assignment Outer Space","[""1960-08-25""]","6.2","Movie"
"3016112","血腥堡垒 Fortress","[""1986-07-31""]","6.8","Movie"
"3073218","请给予 Please Give","[""2010-04-30""]","7.2","Movie"
"1951064","德尔哥 Delgo","[""2008-05-22""]","5.9","Movie"
"1293809","上错天堂投错胎 Heaven Can Wait","[""1978-06-28""]","7.1","Movie"
"1466793","歌女五美图 歌麿をめぐる五人の女","[""1946-12-17(日本)""]","6.8","Movie"
"1296217","一级恐惧 Primal Fear","[""1996-04-03(美国)""]","8.3","Movie"
"10748493","朋克地下城 CBGB","[""2013""]","7.2","Movie"
"1907467","卡珊德拉之梦 Cassandra's Dream","[""2007-06-18""]","7.1","Movie"
"6061975","离奇剧院 The Theatre Bizarre","[""2011-07-16(加拿大)""]","6.3","Movie"
"3226150","呼啸山庄 Wuthering Heights","[""2009-08-30(英国)""]","7.6","Movie"
"1294810","魔毯 گبه‎","[""1996-06-26""]","7.6","Movie"
"1304437","碧港艳遇 It Started in Naples","[""1960-08-07""]","7.8","Movie"
"19929592","聋哑部落 Плем'я","[""2014-05-21(戛纳电影节)""]","7.3","Movie"
"2033990","陈查理在马戏团 Charlie Chan at the Circus","[""1936-03-27""]","","Movie"
"1300652","大冤狱 L'aveu","[""1970-04-29""]","7.8","Movie"
"1303493","纳达 Nada","[""1974-06-21""]","","Movie"
"1416702","寅次郎的故事15：鸳鸯伞 男はつらいよ 寅次郎相合い傘","[""1975-08-02(日本)""]","9.1","Movie"
"1863955","另一个波琳家的女孩 The Other Boleyn Girl","[""2008-02-29(美国)""]","6.9","Movie"
"10864713","明天记得爱上我 明天記得愛上我","[""2013-04-03(台湾)""]","6.4","Movie"
"1296717","夺宝奇兵 Raiders of the Lost Ark","[""1981-06-12(美国)""]","7.8","Movie"
"3415993","巨人捕手杰克 Jack the Giant Slayer","[""2013-03-25(中国大陆)"",""2013-03-01(美国)""]","6.1","Movie"
"1292823","神秘约会 Desperately Seeking Susan","[""1985-03-29""]","7.2","Movie"
"1883406","恶魔的艺术 คนเล่นของ","[""2004-05-14""]","6.3","Movie"
"4293365","痴心女子负心郎 So Evil My Love","[""1948""]","","Movie"
"11602883","三室带厨浴 Drei Zimmer/Küche/Bad","[""2012-10-04""]","7.6","Movie"
"1305113","两世奇人 Time After Time","[""1979-08-31""]","7.0","Movie"
"5912779","最后的狮子 The Last Lions","[""2011-02-18 (美国)""]","9.2","Movie"
"26612705","获胜爸爸 Winning Dad","[""""]","6.7","Movie"
"1292532","铁面无私 The Untouchables","[""1987-06-02""]","7.7","Movie"
"1302672","最后突击 The Way Ahead","[""1944-06-06""]","","Movie"
"1296291","自由之火 Keeper of the Flame","[""1942-12""]","6.4","Movie"
"24876460","刺杀肯尼迪 Killing Kennedy","[""2013-11-10(美国)""]","5.5","Movie"
"1302948","校门外 The Sure Thing","[""1985-03-01""]","7.6","Movie"
"3346298","匈牙利狂想曲 Magyar rapszódia","[""1979-10-04""]","","Movie"
"2130064","SAS特种部队 Who Dares Wins","[""1982-08-26""]","","Movie"
"1307311","超胆侠 Daredevil","[""2003-02-14(美国)""]","5.7","Movie"
"20514780","魔鬼藏在同意书 Terms and Conditions May Apply","[""2013-01-22(美国)"",""2014-01-02(台灣)""]","7.9","Movie"
"26703871","礼物 The Present","[""2015-03-27(美国)""]","8.2","Movie"
"3179390","石榴裙下四少爷 Boys' Night Out","[""1962-06-21""]","","Movie"
"1298753","邮差 The Postman","[""1997-12-25""]","7.4","Movie"
"1301894","做爱后动物感伤 Post coïtum animal triste","[""1998-06-13""]","6.5","Movie"
"3191426","曼德拉草 Alraune","[""1928-01-25""]","","Movie"
"1309195","等爱的女孩 Ladies in Lavender","[""2004-11-12""]","8.3","Movie"
"1298112","堕落天使","[""1995-09-06(香港)""]","8.0","Movie"
"1366853","旺角黑夜","[""2004-05-20(香港)""]","7.3","Movie"
"24523681","无尽的爱 Endless Love","[""2014-02-14(美国)""]","5.8","Movie"
"1303554","审判 Le procès","[""1962-12-21""]","8.5","Movie"
"3263820","抗癌的我 50/50","[""2011-09-30(美国)""]","7.7","Movie"
"25851626","法蒂玛 Fatima","[""2015-05-20(戛纳电影节)"",""2015-10-07(法国)""]","7.1","Movie"
"2136818","食人族 Cannibal ferox","[""1981-04-24""]","5.8","Movie"
"2059284","哥斯拉之龙战四海 ゴジラvsモスラ","[""1992-12-12""]","7.2","Movie"
"24870841","维奥莱特 Violette","[""2013-10-13(法罗群岛)""]","7.5","Movie"
"26184352","生为蓝调 Born to Be Blue","[""2015-09-13(多伦多电影节)"",""2016-03-25(美国)""]","7.5","Movie"
"1301553","颠倒乾坤 Trading Places","[""1983-06-08(美国)""]","7.6","Movie"
"4187362","红色山丘 Red Hill","[""2010-11-05(美国)""]","6.4","Movie"
"1420044","芭比之胡桃夹子 Barbie in the Nutcracker","[""2001-10-02""]","7.5","Movie"
"1298083","血红溅白纱 He Knows You're Alone","[""1980-09-12""]","4.9","Movie"
"20451122","老鹰的历史 History of the Eagles","[""""]","8.9","Movie"
"25760615","回溯迷踪 Regresión","[""2015-10-02(西班牙)"",""2015-12-31(美国)""]","5.5","Movie"
"3229230","剽悍少年 ドロップ","[""2009-03-20""]","7.2","Movie"
"3623024","我的初恋情人 僕の初恋をキミに捧ぐ","[""2009-10-24""]","7.3","Movie"
"1308750","耶稣受难记 The Passion of the Christ","[""2004-03-19(中国大陆)"",""2004-02-25(美国)""]","7.8","Movie"
"25788954","鞋匠人生 The Cobbler","[""2014-09-11(多伦多电影节)"",""2015-03-13(美国)""]","6.5","Movie"
"1939173","破绽 Fracture","[""2007-04-20(美国)""]","7.3","Movie"
"2078159","猪头逛大街2 Harold & Kumar Escape from Guantanamo Bay","[""2008-04-25""]","7.1","Movie"
"3073071","新乌龙女校2：弗里顿的黄金的传奇 St Trinian's: The Legend of Fritton's Gold","[""2009-12-18""]","6.3","Movie"
"3236361","守望者：黑船传奇 Tales of the Black Freighter","[""2009-03-24""]","7.9","Movie"
"1306664","共同警备区 공동 경비구역JSA","[""2000-09-09(韩国)""]","8.6","Movie"
"4824145","我的幸福 Mein Glück","[""2010-05-19（法国）""]","7.2","Movie"
"1768645","四 4","[""2005-10(俄罗斯)""]","7.0","Movie"
"1449829","玉女奇遇 The Bad and the Beautiful","[""1954-07-01""]","7.6","Movie"
"25766529","走到尽头 끝까지 간다","[""2014-05-18(戛纳电影节)"",""2014-05-29(韩国)""]","7.8","Movie"
"1307580","布劳涅森林的女人们 Les dames du Bois de Boulogne","[""1945-09-21""]","7.6","Movie"
"5993185","星空","[""2011-11-03(中国大陆/香港)"",""2011-11-04(台湾)""]","7.1","Movie"
"5153144","驯龙骑士 Justin y la Espada del Valor","[""2014-03-28(中国大陆)"",""2013-09-20(西班牙)""]","5.8","Movie"
"3703290","吸血少女大战再生萝莉 吸血少女対少女フランケン","[""2009-08-15(日本)""]","6.4","Movie"
"26287884","魔弦传说 Kubo and the Two Strings","[""2017-01-13(中国大陆)"",""2016-08-19(美国)""]","7.5","Movie"
"2266176","穿越时间的声音 Voci Nel Tempo","[""1996年""]","8.6","Movie"
"2136254","车祸惊魂 Stuck","[""2007-05-21""]","6.7","Movie"
"1301745","暗潮汹涌 The Contender","[""2000-10-13""]","6.9","Movie"
"1303567","阿卡丁先生 Mr. Arkadin","[""1955-03""]","8.0","Movie"
"1892147","杀出狂人镇 The Crazies","[""2010-02-26""]","6.1","Movie"
"1299885","男人的争斗 Du rififi chez les hommes","[""1955-04-13""]","8.6","Movie"
"1401291","那夜四次 Quante volte... quella notte","[""1972-07-15""]","6.3","Movie"
"3148924","鬼追人 5 Phantasm: Ravager","[""2016-10-7(美国)""]","4.7","Movie"
"1304791","亡魂岛 Island of Lost Souls","[""1933-01-12""]","6.8","Movie"
"26543037","珍宝大战 Precious Cargo","[""2016-04-22(美国)""]","5.2","Movie"
"2068301","不朽故事 Histoire immortelle","[""1968-05-24""]","7.0","Movie"
"25867860","查理之国 Charlie's Country","[""2013-10-12(澳大利亚阿德莱德电影节)"",""2014-05-22(戛纳电影节)""]","7.5","Movie"
"1299900","亚当斯一家的价值观 Addams Family Values","[""1993-11-19""]","8.6","Movie"
"1293708","她比烟花寂寞 Hilary and Jackie","[""1998-12-30""]","8.4","Movie"
"1292849","拯救大兵瑞恩 Saving Private Ryan","[""1998-07-24(美国)""]","8.8","Movie"
"3011022","狐狸猎手 Foxcatcher","[""2014-05-19(戛纳电影节)"",""2015-01-16(美国)""]","7.2","Movie"
"1296640","迷色嫌疑犯 Cenizas del paraíso","[""1999-05-27""]","7.1","Movie"
"10773231","阿桑奇的隐秘生活 Underground: The Julian Assange Story","[""2012-10-07(澳大利亚)""]","6.3","Movie"
"1307060","孩子梦天堂 Stolen Summer","[""2002-09-24""]","7.6","Movie"
"25843022","我的国王 Mon roi","[""2015-05-17(戛纳电影节)"",""2015-10-21(法国)""]","7.6","Movie"
"1295986","深夜秀 The Late Show","[""1977-02-10""]","","Movie"
"2973182","巴黎屋檐下 Sous les toits de Paris","[""2007-08-10""]","8.7","Movie"
"1394348","面包店的女孩 La boulangère de Monceau","[""1963""]","8.1","Movie"
"3011019","家谱 The Family Tree","[""""]","6.3","Movie"
"1292977","神探飞机头2 Ace Ventura: When Nature Calls","[""1995-11-10""]","7.0","Movie"
"2020343","在他之后 Après lui","[""2007-05-23""]","7.1","Movie"
"25719690","彗星的轨迹 Comet","[""2014-01-02(美国)""]","6.7","Movie"
"1951014","突然有一天之D-day D-day - 어느 날 갑자기 세번째 이야기","[""2006-08-03""]","6.4","Movie"
"2058715","送还 송환","[""2004-03-19""]","8.6","Movie"
"1448767","猫的私生活 The Private Life of a Cat","[""1944""]","8.4","Movie"
"1297055","回转姻缘 The Marriage Circle","[""1924-2-10""]","8.1","Movie"
"26356495","女狙击手 Битва за Севастополь","[""2015-04-02(乌克兰/俄罗斯)""]","7.3","Movie"
"1305866","春天的十七个瞬间 Семнадцать мгновений весны","[""1973-12-13""]","9.3","Movie"
"1305419","午夜凶铃(美版) The Ring","[""2002-11-14""]","6.3","Movie"
"3112622","座头市渡海 座頭市海を渡る","[""1966-08-13""]","7.3","Movie"
"1306008","诱惑法则 The Rules of Attraction","[""2003-01-16""]","6.2","Movie"
"1507142","孤独的吉姆 Lonesome Jim","[""2005-11-16""]","7.5","Movie"
"1298379","少奶奶的扇子 Lady Windermere's Fan","[""1925-12-26""]","8.1","Movie"
"1293333","赤胆豪情 Rob Roy","[""1995-04-07""]","6.4","Movie"
"1303091","酒店 Gervaise","[""1956-08-03""]","8.2","Movie"
"10777781","落跑老爸 런닝맨","[""2013-04-04(韩国)""]","6.5","Movie"
"26341670","三十一 31","[""2016-09-16(美国)""]","4.4","Movie"
"3310482","蒸发的摩根夫妇 Did You Hear About the Morgans?","[""2009-12-18(美国)""]","6.1","Movie"
"26421066","格蕾丝煽动成功 Grace Stirs Up Success","[""2015-06-09""]","6.1","Movie"
"1436765","双头鹰之死 L'aigle à deux têtes","[""1948-09-22""]","7.4","Movie"
"1908174","死不瞑目 Unrest","[""2006-09""]","5.4","Movie"
"2076181","无姓之人 Mr. Nobody","[""2009-09-12(威尼斯电影节)"",""2010-01-13(法国/比利时)"",""2010-07-08(德国)""]","8.2","Movie"
"1787477","波利安娜 Pollyanna","[""2003-01-01""]","8.1","Movie"
"1305187","天地雄心","[""1997-03-22""]","5.7","Movie"
"1904688","平壤怪兽 불가사리","[""1985""]","7.1","Movie"
"1294379","七年之痒 The Seven Year Itch","[""1955-06-03""]","7.4","Movie"
"1962503","哭泣的沙皇 Бедный, бедный Павел","[""2005-06-26""]","7.1","Movie"
"3097445","凯文怎么了 We Need to Talk About Kevin","[""2011-09-02(英国)"",""2011-12-09(美国)""]","7.6","Movie"
"1302090","逃学威龙 逃學威龍","[""1991-07-18(香港)""]","7.5","Movie"
"24299620","宁静的热情 A Quiet Passion","[""2016-02-14(柏林电影节)"",""2016-10-10(伦敦电影节)"",""2017-04-07(英国)""]","7.0","Movie"
"3073117","少许灰烬 Little Ashes","[""2008-10-07""]","7.1","Movie"
"24718802","远离人迹 Loin des hommes","[""2014-08-31(威尼斯电影节)""]","7.6","Movie"
"1309049","四眼天鸡 Chicken Little","[""2005-11-04(美国)""]","6.7","Movie"
"6803494","极速风流 Rush","[""2015-12-11(中国大陆)"",""2013-09-13(英国)""]","8.8","Movie"
"1962319","爱我生活 Love My Life","[""2006-12-09(日本)""]","7.1","Movie"
"4892642","失物招领 The Lost Thing","[""2010-06-03(澳大利亚)""]","8.2","Movie"
"1292535","修女传 The Nun's Story","[""1959-06-18""]","7.9","Movie"
"3258453","婚礼进行时 Out At The Wedding","[""2007-09-14""]","6.4","Movie"
"1293549","恋爱编织梦 How to Make an American Quilt","[""1995-10-06(美国)""]","7.8","Movie"
"1296976","飞行员的妻子 La Femme de L'aviateur","[""1981-03-04""]","8.1","Movie"
"1780423","爆裂追凶 The Detonator","[""2006-04-25""]","5.3","Movie"
"25873016","你也不美丽 You're Ugly Too","[""2015-02-07(柏林电影节)""]","7.0","Movie"
"1337290","美丽拳王 Beautiful Boxer","[""2004-04-09""]","7.9","Movie"
"1432631","通往自由的通道 Der Tunnel","[""2001-01-21(德国)""]","8.5","Movie"
"10455108","我是李小龙 I Am Bruce Lee","[""""]","7.9","Movie"
"2979860","时装店风波 Reine Geschmacksache","[""2007-05-21""]","7.2","Movie"
"4820775","蝙蝠侠：红影迷踪 Batman: Under the Red Hood","[""2010-07-27""]","8.1","Movie"
"4832564","小屁孩日记2 Diary of a Wimpy Kid 2: Rodrick Rules","[""2011-03-25""]","7.4","Movie"
"25904974","爱情天文学 La corrispondenza","[""2016-01-14(意大利)""]","7.1","Movie"
"1298347","印度之歌 India Song","[""1975-06-04""]","7.3","Movie"
"1308881","斯坦利·库布里克：电影人生 Stanley Kubrick: A Life in Pictures","[""2001-06-12""]","8.5","Movie"
"1466223","瘟疫 Epidemic","[""1987-09-11""]","6.7","Movie"
"1770980","逃离索比堡 Escape from Sobibor","[""1987-04-12(美国)""]","8.5","Movie"
"1297183","傻女十八变 What a Way to Go!","[""1964-05-12""]","7.3","Movie"
"6714930","斯大林格勒 Сталинград","[""2013-10-31(中国大陆)"",""2013-10-10(俄罗斯)""]","6.0","Movie"
"3738280","燃烧的棕榈 Burning Palms","[""2010-04-23(纽波特海滩电影节)"",""2011-01-14(美国)""]","6.8","Movie"
"20494548","她在路上 Elle s'en va","[""2013-09-18(法国)""]","7.2","Movie"
"1420219","伊娃 Eva","[""1962-10-03""]","7.4","Movie"
"5156515","清道夫 Cleanskin","[""2012-03-09(英国)""]","6.6","Movie"
"1296394","傲气盖天 Michael Collins","[""1996-10-11(美国)""]","7.7","Movie"
"1291563","十分钟年华老去：小号篇 Ten Minutes Older: The Trumpet","[""2002-05-18(戛纳电影节)"",""2002-12-19(德国)"",""2003-10-03(英国)""]","8.5","Movie"
"5159152","匿名情绪 Les émotifs anonymes","[""2010-11-09""]","7.4","Movie"
"25889156","升天号 Ascension","[""2014-12-15(美国)""]","7.5","Movie"
"3068206","碟中谍4 Mission: Impossible - Ghost Protocol","[""2012-01-28(中国大陆)"",""2011-12-21(美国)""]","8.2","Movie"
"2369090","浮于碧海 У самого синего моря","[""1936-04-20""]","7.4","Movie"
"1298969","元禄忠臣藏 前篇 元禄忠臣蔵 前篇","[""1941-12-01(日本)""]","8.0","Movie"
"25768562","投情取巧 City Slacker","[""2012-10-05""]","5.5","Movie"
"25843355","昂首挺胸 La tête haute","[""2015-05-13(戛纳电影节)""]","6.9","Movie"
"1477916","心理游戏 マインド・ゲーム","[""2004-08-07(日本)""]","8.8","Movie"
"4116481","极乐空间 Elysium","[""2013-09-05(中国大陆)"",""2013-08-09(美国)""]","6.2","Movie"
"3055018","思春期诱惑 すんドめ","[""2007-11-20""]","4.1","Movie"
"1296045","浑身是劲 Footloose","[""1984-02-17""]","7.1","Movie"
"1307966","深入敌后搞搞震2 On a retrouvé la 7e compagnie","[""1975-12-10""]","7.3","Movie"
"1304510","油鬼子","[""1976-09-18""]","5.5","Movie"
"3292168","伊斯坦布尔的幸福 Mutluluk","[""2007-03-16""]","8.3","Movie"
"25819726","高手们 기술자들","[""2014-12-24(韩国)""]","6.3","Movie"
"1304082","哥斯拉之魔龙复仇 ゴジラvsキングギドラ","[""1991-12-14""]","6.6","Movie"
"1294136","天鹅绒金矿 Velvet Goldmine","[""1998-11-06""]","8.4","Movie"
"3446815","放松日 Awaydays","[""2009-05-22""]","7.5","Movie"
"1293962","美国警官 U.S. Marshals","[""1998-03-06(美国)""]","6.8","Movie"
"2000702","穿制服的姑娘 Mädchen in Uniform","[""1958-08-28""]","7.6","Movie"
"1300946","业余小偷 Small Time Crooks","[""2000-05-19""]","7.4","Movie"
"20423585","死亡之影 Dood van een Schaduw","[""""]","7.6","Movie"
"3182934","女番長! 野良猫rock 女番長　野良猫ロック","[""1970-05-02""]","6.3","Movie"
"4813493","挑战者联盟 Metegol","[""2014-09-05(中国大陆)"",""2013-12-20(西班牙)""]","6.9","Movie"
"1306777","周末大行动 The Osterman Weekend","[""1984-05-03""]","6.2","Movie"
"1418192","加勒比海盗3：世界的尽头 Pirates of the Caribbean: At World's End","[""2007-06-12(中国大陆)"",""2007-05-25(美国)""]","8.0","Movie"
"1945549","超市夜未眠 Cashback","[""2006-09-10(多伦多电影节)""]","7.8","Movie"
"1303406","雪岭过江龙 Death Hunt","[""1981-05-22""]","7.1","Movie"
"24697539","美满姻缘 A Good Marriage","[""2014-10-03(美国)""]","5.6","Movie"
"1297203","着魔 Possession","[""1981-05-25(戛纳电影节)""]","7.8","Movie"
"5996407","命中雷霆 Struck By Lightning","[""2012-04-19(美国)""]","7.2","Movie"
"1294947","大逃亡 The Great Escape","[""1963-07-04(美国)""]","8.4","Movie"
"25910552","大叔阿什比 Ashby","[""2015-09-25(美国)""]","6.2","Movie"
"3073647","黑暗边缘 Edge of Darkness","[""2010-01-29""]","6.8","Movie"
"6432766","不惜一切 At Any Price","[""2012-08-31(威尼斯电影节)""]","5.9","Movie"
"2137986","国王之路 L'allée du roi","[""1996-01-01""]","7.8","Movie"
"3285651","白丝线 Le fil","[""2010-05-12(法国)""]","6.7","Movie"
"2988103","欢迎来北方 Bienvenue chez les Ch'tis","[""2008-02-27""]","8.1","Movie"
"1401582","一切安好 Tout va bien","[""1972-04-28""]","7.6","Movie"
"25918595","宝藏 Comoara","[""2015-05-21(戛纳电影节)"",""2015-05-29(罗马尼亚)""]","6.6","Movie"
"3431242","洛夫克拉夫特：未知的恐惧 Lovecraft: Fear of the Unknown","[""2008-07-24(美国)""]","8.2","Movie"
"6795529","7500航班 7500","[""2014-06-11(菲律宾)"",""2014-10-03(美国)"",""2015-07-25(日本)""]","4.6","Movie"
"3769442","性感女特工 Cat Run","[""2011-04-01(美国)""]","6.5","Movie"
"1478851","脆弱 Frágiles","[""2005-10-14""]","6.4","Movie"
"10467174","海豹六队：突袭奥萨马本拉登 Seal Team 6: The Raid on Osama Bin Laden","[""2012-11-04(美国)""]","6.3","Movie"
"1309185","夹心蛋糕 Layer Cake","[""2004-10-01""]","7.1","Movie"
"1920799","蓝色吉祥物 Kabluey","[""2008-07-04(美国)""]","7.7","Movie"
"25962590","战争 Krigen","[""2015-09-10(丹麦)""]","6.7","Movie"
"3172300","香奈儿秘密情史 Coco Chanel & Igor Stravinsky","[""2009-12-30""]","6.6","Movie"
"21349345","移动迷宫 The Maze Runner","[""2014-10-28(中国大陆)"",""2014-09-19(美国)""]","6.8","Movie"
"24878174","蒂姆的维米尔 Tim's Vermeer","[""2013-09-05(多伦多国际电影节)""]","8.7","Movie"
"4212391","粗暴与待机 乱暴と待機","[""2010-10-09(日本)""]","6.8","Movie"
"1903381","王牌制片家 Be Kind Rewind","[""2008-02-22""]","7.4","Movie"
"3025447","金蝉脱壳 Escape Plan","[""2013-11-04(中国大陆)"",""2013-10-18(美国)""]","7.6","Movie"
"1294880","天荒情未了 Forever Young","[""1992-12-11""]","7.5","Movie"
"6436787","铁拳：血之复仇 鉄拳　ブラッド・ベンジェンス","[""2011-07-26(北美)"",""2011-09-03(日本)""]","6.7","Movie"
"1295489","怒焰狂花 Child of Rage","[""1992-09-29""]","8.5","Movie"
"6790253","叛谍追击 The Expatriate","[""2012-10-12(中国大陆)"",""2012-09-26(比利时)""]","6.0","Movie"
"1296491","鹿苑长春 The Yearling","[""1946-12-18""]","8.1","Movie"
"22521383","手机有鬼 App","[""2013-04-04(荷兰)""]","4.6","Movie"
"3885932","彼伯先生与美人鱼 Mr. Peabody and the Mermaid","[""1949-04-16""]","","Movie"
"26584271","流浪型男摄影师 Homme Less","[""15 November 2014 (USA)""]","8.3","Movie"
"2137492","穿越国境 Crossing Over","[""2009-02-27""]","7.5","Movie"
"3011550","灵动：鬼影实录 Paranormal Activity","[""2007-10-14(洛杉矶尖叫电影节)"",""2009-09-25(美国)""]","6.4","Movie"
"1947292","碎块 Pieces","[""1982-08-23""]","5.9","Movie"
"21618995","欢迎来到纽约 Welcome to New York","[""2014-05-17(法国)""]","5.2","Movie"
"3284430","漂洋过海爱上你 Bride Flight","[""2008-10-15""]","7.6","Movie"
"1308865","老男孩 올드보이","[""2003-11-21(韩国)""]","8.2","Movie"
"1297759","战争与和平 War and Peace","[""1956-8-21(美国)"",""1956-12-29(意大利)""]","7.6","Movie"
"1293901","蝗虫之日 The Day of the Locust","[""1975-08-22""]","7.8","Movie"
"26323540","手机 더 폰","[""2015-10-22(韩国)""]","6.7","Movie"
"26474248","海盜的通道 Pirate's Passage","[""2015-01-04""]","","Movie"
"1302954","寒夜琴挑 Intermezzo","[""1936-11-16""]","7.6","Movie"
"7154463","珠光宝气 The Bling Ring","[""2013-05-16(戛纳电影节)"",""2013-06-21(美国)""]","5.1","Movie"
"5158650","失魂姐弟 The Skeleton Twins","[""2014-01-18(圣丹斯电影节)"",""2014-09-12(美国)""]","6.6","Movie"
"1299786","失恋排行榜 High Fidelity","[""2000-03-28""]","7.4","Movie"
"4915122","绝命密码站 The Numbers Station","[""2013-04-26(美国)""]","5.5","Movie"
"1958434","高度怀疑 Beyond A Reasonable Doubt","[""1956-09-05(美国)""]","7.5","Movie"
"3024392","冒牌人生 Ripley Under Ground","[""2005-11-06""]","7.7","Movie"
"1464066","肉之恋 Meat Love","[""1989""]","7.8","Movie"
"1295025","艾美的世界 Amy","[""1997-09-12""]","8.6","Movie"
"1458237","伯爵夫人 The White Countess","[""2005-12-21""]","6.8","Movie"
"3170543","这么大！ So Big!","[""1932-04-30""]","","Movie"
"25767503","自杀热线 The Phone Call","[""2013-10(英国)""]","7.5","Movie"
"1295629","杀手阿一 殺し屋1","[""2001-09-14(多伦多电影节)"",""2001-12-22(日本)""]","7.4","Movie"
"1303141","替天行道 Frailty","[""2001-11-17""]","6.8","Movie"
"1908256","西绪福斯 Sisyphus","[""""]","7.2","Movie"
"1293921","回火 Backdraft","[""1991-05-24""]","7.5","Movie"
"4068816","蛇舌 蛇にピアス","[""2008-09-20(日本)""]","6.7","Movie"
"1951386","丑小鸭 Ugly Duckling","[""1939-04-07(美国)""]","8.1","Movie"
"3693645","在褶皱之间 Between the Folds","[""2008年5月31日""]","9.1","Movie"
"2568105","拖船 Remorques","[""1941-11-27""]","6.8","Movie"
"1303711","加州分裂 California Split","[""1974-08-07""]","7.2","Movie"
"6124012","四大名捕","[""2012-07-12(中国大陆/香港)""]","5.0","Movie"
"25775073","书写人生 The Girl in the Book","[""2015-06-13(洛杉矶电影节)""]","6.5","Movie"
"3055450","看不见的世界 The World Unseen","[""2007-09-09""]","7.9","Movie"
"1293816","蚁哥正传 Antz","[""1998-10-02""]","7.0","Movie"
"24722295","燃烧蓝 Burning Blue","[""2013-06-20""]","7.4","Movie"
"1297290","3-4X10月","[""1990-09-15""]","7.3","Movie"
"26806840","亲爱的我对你发誓 Sanam Teri Kasam","[""2016-02-05(印度)""]","7.5","Movie"
